"placette";"periode";"massif";"xLamb2";"yLamb2";"annee";"alt";"VIpH";"VICN";"Abies_alba";"Carpinus_betulus";"Larix_decidua";"Quercus_robur";"Vaccinium_myrtillus";"mt1";"mt7";"mt13";"bh7"
"VM256";"new";"vosges";939820;2316110;1993;630;5.733798302;8.920714685;1;0;0;0;0;-0.25;17.35;8.45;-12.08053
"VM274";"new";"vosges";934135;2320700;1994;720;4.741600861;14.69863604;1;0;0;0;0;-0.65;16.35;7.7;14.96407
"VM327";"new";"vosges";939145;2317210;1996;640;4.737569426;16.48479238;1;0;0;0;0;-0.3;17.25;8.35;-10.41472
"VM347";"new";"vosges";936055;2320365;1997;930;4.910175879;15.42713568;1;0;0;0;0;-0.55;16.65;7.9;6.411827
"VM359";"new";"vosges";935890;2316275;1998;700;6.300394831;7.366681894;0;0;0;0;0;-0.15;17.6;8.65;-6.132668
"VM369";"new";"vosges";937490;2319800;2000;740;5.655448294;15.50276382;0;0;0;0;0;-0.55;16.65;7.9;-0.9815979
"VSB01";"old";"vosges";938000;2355000;1984;615;3.767366243;23.52379545;1;0;0;0;1;-0.5;16.1;7.65;-3.33886
"VSB02";"old";"vosges";960000;2379000;1984;590;3.890240677;17.53107643;1;0;0;0;0;-0.65;16.55;7.9;-35.35986
"VSB03";"old";"vosges";950000;2380000;1984;630;3.791271171;24.89311944;1;0;0;1;1;-0.35;16.8;8.25;-38.31249
"VSB04";"old";"vosges";940000;2395000;1984;405;3.715522055;31.65717476;1;0;0;0;1;0.15;17.3;8.8;-33.82919
"VSB05";"old";"vosges";963000;2396500;1984;610;3.77677863;24.29843663;1;0;0;0;1;-0.4;16.25;7.9;-31.48353
"VSB06";"old";"vosges";974000;2398000;1984;820;4.540829146;12.84857621;1;0;0;0;0;-0.05;17.3;8.6;-56.565
"VSB09";"old";"vosges";957000;2408000;1984;450;4.019542155;20.46053798;1;0;0;0;1;-0.15;16.2;7.9;-19.51357
"VSB10";"old";"vosges";946000;2363700;1984;730;3.718592965;19.12751256;1;0;0;0;1;-0.25;16.6;8.05;-26.92628
"VSB11";"old";"vosges";947000;2362600;1984;980;3.545086544;19.83277499;1;0;0;0;1;-0.4;16.35;7.85;-21.51211
"VSB12";"old";"vosges";951000;2357500;1984;880;3.483668342;19.14371859;1;0;0;0;1;-1.25;14.35;6.2;10.92384
"VSB13";"old";"vosges";952000;2351700;1984;940;3.599403266;21.11275126;1;0;0;0;1;-0.75;15.3;7;-20.20184
"VSB14";"old";"vosges";962000;2387600;1984;940;4.888190955;14.31432161;1;0;0;0;0;-1;15.5;7.15;-34.53235
"VSB15";"old";"vosges";927000;2346000;1984;665;3.442211055;20.21331658;1;0;0;0;1;0;17.7;8.85;-24.04619
"Val02";"new";"pyrénées";637409;1717539;1999;460;6.168824894;26.16941852;0;0;0;0;0;7.2;21.5;13.5;-98.18524
"Val04";"new";"pyrénées";629369;1721145;1999;230;6.499420178;18.85030415;0;0;0;0;0;7.45;21.8;14.2;-105.0089
"Val06";"new";"pyrénées";628647;1721025;1999;327;6.586055276;17.72922304;0;0;0;0;0;7.45;21.8;14.2;-103.1062
"Val11";"new";"pyrénées";627746;1718218;1999;321;5.689886935;21.45269203;0;1;0;0;0;7.15;21.35;13.65;-78.99945
"Val13";"new";"pyrénées";625340;1716814;1999;342;6.43731817;14.19996207;0;0;0;0;0;7.05;21.2;13.55;-60.74051
"Val14";"new";"pyrénées";637088;1716737;1999;446;6.477476669;13.98795866;0;0;0;0;0;6.9;20.95;13.05;-94.89975
"Val15";"new";"pyrénées";633079;1718540;1999;331;6.357103313;12.82259512;0;0;0;0;0;7.35;21.55;13.8;-87.04861
"Val16";"new";"pyrénées";623756;1720583;1999;823;5.717755444;23.25152076;0;0;0;0;0;5.75;20.15;12.35;-91.53749
"Val19";"new";"pyrénées";636207;1716235;1999;706;6.513655233;17.03693467;0;0;0;0;0;6.35;20.35;12.35;-93.70227
"Val20";"new";"pyrénées";621111;1713526;1999;489;6.374847209;16.91350693;1;0;0;0;0;6.4;21;13.1;-64.49789
"Val21";"new";"pyrénées";621732;1716212;1999;478;6.007797609;22.27256281;1;0;0;0;0;6.85;21.2;13.4;-75.70555
"Val22";"new";"pyrénées";620650;1713826;1999;515;6.613484087;14.9869719;0;0;0;0;0;6.4;21;13.1;-65.07108
"Val23";"new";"pyrénées";618084;1713706;1999;768;6.373071498;19.66471245;1;0;0;0;0;5.8;20.2;12.35;-62.76027
"Val26";"new";"pyrénées";619848;1715550;1999;863;7.186831594;18.28856403;0;0;0;0;0;6.15;20.45;12.65;-69.15154
"Val27";"new";"pyrénées";619747;1715711;1999;910;6.841708543;15.07600503;1;0;0;0;0;6.15;20.45;12.65;-69.15154
"Val28";"new";"pyrénées";619948;1716543;1999;810;6.318177426;17.4798995;1;0;0;0;0;6.05;20.3;12.5;-65.47935
"Val29";"new";"pyrénées";621211;1714127;1999;573;6.598492462;12.11200741;1;0;0;0;0;6.4;21;13.1;-63.22369
"Val30";"new";"pyrénées";622333;1719921;1999;595;5.980502513;14.50304715;1;0;1;0;0;5.7;20;12.15;-88.97791
"Val31";"new";"pyrénées";633821;1715633;1999;620;6.278017997;11.51256281;1;0;0;0;0;6.05;19.8;11.9;-69.72263
"Val32";"new";"pyrénées";612751;1710217;1999;1033;5.368198134;13.9025684;0;0;0;0;0;5.15;18.65;11.05;-43.13011
"Val33";"new";"pyrénées";608601;1713705;1999;1033;5.885631863;12.34027279;0;0;0;0;0;4.2;16.85;9.55;-64.19022
"Val34";"new";"pyrénées";633781;1715212;1999;700;6.161452423;11.94824121;0;0;0;0;0;5.6;19.3;11.4;-69.72263
"Val35";"new";"pyrénées";633621;1715413;1999;451;6.253768844;15.98698036;0;0;0;0;0;5.6;19.3;11.4;-69.72263
"Val36";"new";"pyrénées";629510;1717376;1999;690;6.032962431;16.9175364;0;0;0;0;0;6.65;20.75;12.95;-75.09549
"Val37";"new";"pyrénées";629129;1717597;1999;716;6.293880115;16.57956449;0;0;0;0;0;7.15;21.15;13.55;-75.09549
"Val39";"new";"pyrénées";621773;1709666;1999;630;5.654219373;19.37832017;0;0;0;0;0;5.15;20;11.8;-50.98898
"Val40";"new";"pyrénées";636548;1713910;1999;675;5.996184627;17.24719753;0;0;0;0;0;6.15;20.15;12;-83.85779
"Val41";"new";"pyrénées";622615;1712263;1999;800;6.847754397;19.9728271;0;0;0;0;0;5.5;20.2;12.1;-67.43825
"Val42";"new";"pyrénées";623978;1714458;1999;750;5.535643333;20.73495684;1;0;0;0;0;5.9;20.3;12.35;-57.76849
"Val43";"new";"pyrénées";625557;1740990;1999;922;6.043655779;19.21324011;0;0;0;0;0;7.4;23.3;14.7;-128.3292
"Val44";"new";"pyrénées";620630;1713826;1999;528;5.544440955;20.25060788;1;0;0;0;0;6.4;21;13.1;-65.07108
"Val45";"new";"pyrénées";614435;1715279;1999;1023;5.830355481;17.62795459;0;0;0;0;0;4.55;17.75;10.35;-58.03044
"Val46";"new";"pyrénées";619245;1721404;1999;900;5.675376884;25.34882747;1;0;0;0;0;4.35;18.3;10.5;-77.85945
"Val47";"new";"pyrénées";633190;1715212;1999;453;6.090600059;29.62670495;0;0;0;0;0;5.25;19.1;11.2;-69.72263
"Val48";"new";"pyrénées";618646;1707671;1999;1067;6.293781407;19.49942018;0;0;0;0;0;4.25;19.15;10.8;-31.41685
"Val50";"new";"pyrénées";620931;1706509;1999;1105;4.430807886;24.67229002;0;0;0;0;1;4.2;19.1;10.7;-54.9272
"Val51";"new";"pyrénées";617984;1707471;1999;920;5.353852596;20.02038765;0;0;0;0;1;3.85;18.65;10.25;-31.41685
"Val52";"new";"pyrénées";621292;1708213;1999;965;4.528737437;28.94566583;0;0;0;0;1;4.45;19.4;11;-43.09299
"Val53";"new";"pyrénées";633981;1715453;1999;690;4.675979899;26.85446463;0;0;0;0;1;5.6;19.3;11.4;-78.36829
"Val57";"new";"pyrénées";617762;1718788;1999;994;6.829271357;13.48241206;1;0;0;0;0;4.75;18.6;10.9;-48.84949
"Val58";"new";"pyrénées";604711;1710647;1999;1470;6.373586683;17.86884422;0;0;0;0;0;3.2;15.7;8.3;-38.84592
"Val60";"new";"pyrénées";632979;1714410;1999;1120;6.157663317;15.64321608;1;0;0;0;0;5;18.8;10.8;-60.25764
"Val61";"new";"pyrénées";607568;1711620;1999;435;6.632579564;16.20603015;0;0;0;0;0;4.3;17;9.6;-45.38094
"Val62";"new";"pyrénées";618343;1718978;1999;954;5.492964824;17.02231747;1;0;0;0;1;4.75;18.6;10.9;-62.52176
"Val63";"new";"pyrénées";618596;1707812;1999;1100;5.582443467;22.84139447;0;0;0;0;1;4.25;19.15;10.8;-31.41685
"Val64";"new";"pyrénées";602646;1711319;1999;1539;5.603517588;16.26984925;0;0;0;0;0;2.15;14.75;7.25;-47.35096
"Val65";"new";"pyrénées";631576;1713227;1999;1327;4.925460637;19.54809763;1;0;0;0;0;4.95;18.75;10.65;-66.40341
"Val66";"new";"pyrénées";635826;1715493;1999;1015;5.638384229;23.99832496;0;0;0;0;0;6.15;20.05;12.05;-86.33772
"Val67";"new";"pyrénées";607959;1711379;1999;1070;5.562773545;15.77565246;0;0;0;0;1;4.15;16.9;9.5;-45.38094
"Val68";"new";"pyrénées";609543;1710437;1999;1276;5.804744878;12.88603015;0;0;0;0;0;4.15;17.15;9.6;-46.11997
"Val69";"new";"pyrénées";602807;1711439;1999;1410;6.338298636;12.84998162;0;0;0;0;0;2.15;14.75;7.25;-47.35096
"Val71";"new";"pyrénées";609523;1710357;1999;435;6.33178392;7.420788151;0;0;0;0;0;4.15;17.15;9.6;-46.11997
"Val72";"new";"pyrénées";614194;1719700;1999;1446;5.152527343;14.63907774;1;0;0;0;0;1.6;14.65;7.15;-43.56327
"Val73";"new";"pyrénées";617442;1716573;1999;1228;6.329572864;13.69849246;0;0;1;0;0;4.6;18.4;10.8;-65.08244
"Val74";"new";"pyrénées";603859;1712021;1999;1304;5.597098395;19.51825796;0;0;0;0;0;2.55;15.2;7.7;-55.02026
"Val76";"new";"pyrénées";613292;1716632;1999;1340;6.037688442;14.29271357;0;0;0;0;0;2.95;15.9;8.55;-53.89459
"Val77";"new";"pyrénées";614575;1716592;1999;1464;5.007833284;24.03948313;0;0;0;0;0;3.9;17.2;9.7;-61.68971
"Val80";"new";"pyrénées";616660;1718136;1999;1274;4.87503306;23.90228922;0;0;1;0;1;4.45;18.15;10.5;-42.93581
"Val81";"new";"pyrénées";631496;1713207;1999;1357;4.070979899;23.26005025;1;0;0;0;1;5;19.15;10.9;-66.40341
"Val82";"new";"pyrénées";618886;1706348;1999;1272;4.417444365;25.83140704;1;0;0;0;1;3.75;18.5;10.1;-47.30264
"Val85";"new";"pyrénées";612771;1715580;1999;1317;4.483249581;17.83726324;0;0;0;0;0;3.55;16.55;9.15;-55.98305
"Val86";"new";"pyrénées";618666;1706408;1999;1360;4.879949749;19.06725937;1;0;0;0;1;3.75;18.5;10.1;-47.30264
"Val89";"new";"pyrénées";605313;1713304;1999;1595;5.761746231;19.23015075;1;0;0;0;1;2.9;15.5;8.1;-60.49609
"Val91";"new";"pyrénées";613973;1719780;1999;1537;3.886934673;23.73640932;1;0;0;0;0;1.6;14.65;7.15;-36.80882
"Val92";"new";"pyrénées";612690;1715429;1999;1556;5.629396985;15.06372773;0;0;0;0;1;4.2;17.2;9.85;-55.98305
"Val93";"new";"pyrénées";602486;1711018;1999;1670;6.229304417;15.55260172;0;0;0;0;1;1.7;14.35;6.65;-47.35096
"Val96";"new";"pyrénées";601403;1714065;1999;2030;5.250538406;24.96168342;0;0;0;0;1;0.15;12.85;5.15;-44.84016
"Van001";"old";"vosges";965486;2377771;1966;460;5.653266332;19.38860972;0;0;0;0;0;-0.45;17.3;8.45;-59.80601
"Van002";"old";"vosges";965486;2377771;1966;350;5.478224456;22.38492462;1;1;0;0;0;-0.45;17.3;8.45;-59.80601
"Van003";"old";"vosges";965486;2377771;1966;420;4.847152429;18.98610701;1;0;0;0;0;-0.45;17.3;8.45;-59.80601
"Van004";"old";"vosges";965486;2377771;1966;560;5.168062535;21.23429648;0;0;0;0;0;-0.45;17.3;8.45;-59.80601
"Van005";"old";"vosges";965486;2377771;1966;530;5.710078169;18.83357966;0;0;0;0;0;-0.45;17.3;8.45;-59.80601
"Van006";"old";"vosges";965486;2377771;1966;380;4.050251256;26.97200287;1;0;0;0;1;-0.45;17.3;8.45;-59.80601
"Van007";"old";"vosges";965486;2377771;1966;315;4.084798995;23.7138191;1;0;0;0;1;-0.45;17.3;8.45;-59.80601
"Van008";"old";"vosges";965742;2376884;1966;550;5.619937925;19.84958124;0;0;0;0;0;-0.3;17.55;8.6;-58.31589
"Van009";"old";"vosges";965742;2376884;1966;500;5.103411796;20.97699021;1;1;0;0;0;-0.3;17.55;8.6;-58.31589
"Van010";"old";"vosges";968943;2377086;1966;460;3.847571189;27.00544389;1;0;0;0;1;-0.2;18;8.95;-63.23721
"Van011";"old";"vosges";965742;2376884;1966;370;4.288630653;25.50188442;1;0;0;0;1;-0.3;17.55;8.6;-58.31589
"Van012";"old";"vosges";969149;2376999;1966;510;4.262144054;23.85427136;0;0;0;0;1;-0.2;18;8.95;-65.11488
"Van013";"old";"vosges";969127;2376295;1966;340;3.711683417;30.10259631;0;0;0;0;1;-0.1;18.25;9.1;-67.99538
"Van014";"old";"vosges";969482;2377020;1966;420;4.807537688;26.37006461;0;0;0;0;1;-0.2;18;8.95;-65.11488
"Van015";"old";"vosges";967872;2376015;1966;360;5.461253637;19.13863435;1;1;0;0;0;-0.15;18.05;9;-68.86879
"Van016";"old";"vosges";965226;2377654;1966;430;4.967839196;24.68978224;0;0;0;0;0;-0.45;17.3;8.45;-59.80601
"Van017";"old";"vosges";967479;2375890;1966;440;5.89586823;19.64070352;0;1;0;0;0;-0.15;17.95;8.95;-64.04427
"Van018";"old";"vosges";969965;2377853;1966;700;5.551712049;16.38329146;1;1;0;0;0;-0.1;18.25;9.1;-65.11488
"Van019";"old";"vosges";967479;2375890;1966;380;6.173249971;12.27025371;0;1;0;0;0;-0.15;17.95;8.95;-64.04427
"Van020";"old";"vosges";967479;2375890;1966;450;6.222613065;12.25523846;0;1;0;0;0;-0.15;17.95;8.95;-64.04427
"Van022";"old";"vosges";967479;2375890;1966;310;5.380234506;16.27795226;1;1;0;0;1;-0.15;17.95;8.95;-64.04427
"Van023";"old";"vosges";967479;2375890;1966;420;5.659966499;14.61683417;0;1;0;0;0;-0.15;17.95;8.95;-64.04427
"Van024";"old";"vosges";969968;2376750;1966;260;5.101957154;17.97460989;1;1;0;0;0;0;18.4;9.25;-67.99538
"Van025";"old";"vosges";970162;2376863;1966;210;5.250386548;14.22572864;0;1;0;0;0;0;18.4;9.25;-68.69919
"Van026";"old";"vosges";970556;2376988;1966;330;5.157064392;16.91397464;1;1;0;0;1;0.15;18.75;9.45;-68.63232
"Van029";"old";"vosges";971098;2377925;1966;280;4.121785398;19.12592374;1;0;0;0;0;0.05;18.6;9.4;-71.77389
"Van030";"old";"vosges";971079;2380331;1966;240;6.033697901;10.01241502;0;0;0;0;0;0;18.55;9.3;-69.62038
"Van034";"old";"vosges";971981;2376678;1966;220;5.999344549;9.18898842;1;1;0;0;0;0.25;19;9.65;-69.21831
"Van037";"old";"vosges";971981;2376678;1966;215;6.180695142;8.278475712;1;1;0;1;0;0.25;19;9.65;-69.21831
"Van038";"old";"vosges";968431;2375649;1966;380;4.666928392;23.42211055;0;0;0;0;1;-0.15;18.05;9;-64.38718
"Van040";"old";"vosges";966937;2379166;1966;610;3.944304858;31.36722072;1;0;0;0;1;-0.5;17.25;8.35;-49.15671
"Van041";"old";"vosges";968384;2377452;1966;700;3.850405876;27.42790877;1;0;0;0;1;-0.25;17.8;8.75;-63.23721
"Van043";"old";"vosges";966937;2379166;1966;680;3.650753769;32.37144054;1;0;0;0;1;-0.5;17.25;8.35;-49.15671
"Van046";"old";"vosges";967645;2379612;1966;590;3.079843663;28.80251256;1;0;0;0;1;-0.4;17.55;8.6;-45.42862
"Van049";"old";"vosges";968378;2377552;1966;810;3.51821608;32.04870506;1;0;0;0;1;-0.4;17.5;8.55;-63.23721
"Van050";"old";"vosges";964944;2378940;1966;660;4.874081948;15.78449942;1;1;0;0;0;-0.45;17.25;8.4;-52.49358
"Van051";"old";"vosges";965023;2378745;1966;480;5.004581732;16.78081584;1;1;0;0;1;-0.45;17.25;8.4;-53.21868
"Van052";"old";"vosges";969971;2377753;1966;460;4.566164154;18.96845338;1;0;0;0;1;-0.1;18.25;9.1;-65.11488
"Van053";"old";"vosges";966998;2379270;1966;550;4.012084231;23.87391503;1;0;0;0;1;-0.5;17.25;8.35;-45.42862
"Van054";"old";"vosges";971035;2376818;1966;270;3.46195262;24.16295765;1;0;0;0;1;0.15;18.75;9.45;-69.93224
"Van057";"old";"vosges";969263;2377307;1966;520;5.204913456;14.1546622;1;0;0;0;0;-0.2;18;8.95;-65.11488
"Van058";"old";"vosges";965340;2377962;1966;550;5.614842505;15.2886226;1;1;0;0;0;-0.45;17.3;8.45;-59.80601
"Van059";"old";"vosges";967828;2376715;1966;440;5.641073012;12.95492167;1;1;0;0;0;-0.25;17.8;8.75;-68.86879
"Van061";"old";"vosges";969263;2377307;1966;530;5.070293327;15.65326633;1;1;0;0;0;-0.2;18;8.95;-65.11488
"Van062";"old";"vosges";969584;2375422;1966;330;5.413366834;14.04061977;1;1;0;0;0;0.05;18.55;9.35;-64.07236
"Van063";"old";"vosges";969835;2376741;1966;390;5.436926009;14.70438399;1;0;0;0;0;0;18.4;9.25;-67.99538
"Van064";"old";"vosges";969911;2375543;1966;250;4.902074475;15.61551346;1;1;0;0;0;0;18.5;9.3;-64.07236
"Van065";"old";"vosges";969898;2377849;1966;690;6.029836683;15.38016168;1;0;0;0;0;-0.1;18.25;9.1;-65.11488
"Van067";"old";"vosges";970880;2376106;1966;230;5.968341709;10.95735822;1;1;0;1;0;0.15;18.75;9.55;-68.69919
"Van070";"old";"vosges";967905;2379729;1966;640;4.182914573;18.64673367;1;0;0;0;0;-0.4;17.55;8.6;-45.42862
"Van072";"old";"vosges";968273;2378147;1966;750;3.667680508;22.60327956;1;0;0;0;0;-0.4;17.5;8.55;-52.71816
"Van074";"old";"vosges";968000;2378230;1966;820;3.27638191;20.89269879;1;0;0;0;1;-0.4;17.5;8.55;-52.71816
"Van075";"old";"vosges";967927;2378326;1966;740;3.952790267;16.34832055;1;0;0;0;1;-0.4;17.5;8.55;-49.32442
"Van079";"old";"vosges";967331;2379291;1966;640;4.566872826;15.3606494;1;0;0;0;0;-0.5;17.25;8.35;-45.42862
"Van080";"old";"vosges";966906;2379665;1966;670;3.706748026;18.34422111;1;0;0;0;0;-0.45;17.4;8.45;-49.15671
"Van081";"old";"vosges";968438;2377656;1966;700;4.490926857;15.45114461;1;0;0;0;0;-0.4;17.5;8.55;-63.23721
"Van086";"old";"vosges";967790;2377314;1966;750;5.165829146;13.39728948;1;0;0;0;0;-0.25;17.8;8.75;-62.32336
"Van087";"old";"vosges";967790;2377314;1966;800;5.282223618;13.91997487;1;0;0;0;0;-0.25;17.8;8.75;-62.32336
"Van089";"old";"vosges";967191;2379383;1966;530;4.992937661;15.44465571;1;0;0;0;1;-0.5;17.25;8.35;-45.42862
"Van090";"old";"vosges";964296;2378599;1966;700;5.767362453;11.66512047;1;0;0;0;0;-0.4;17.3;8.45;-52.49358
"Van093";"old";"vosges";967099;2379778;1966;550;5.349822027;14.04330161;1;0;0;0;0;-0.45;17.4;8.45;-45.42862
"Van098";"old";"vosges";968825;2375775;1966;300;6.096245114;8.524567281;0;1;0;0;0;-0.1;18.25;9.1;-64.38718
"Van100";"old";"vosges";966671;2379149;1966;500;5.889112228;11.70575098;0;0;0;0;0;-0.5;17.25;8.35;-49.15671
"Ver01";"new";"alpes";833834;1993974;2000;1500;5.922278057;12.83417085;1;0;0;0;0;-1.25;16.3;6.7;-56.39923
"Ver02";"new";"alpes";843183;2018178;2000;1200;6.166547021;12.02671251;0;0;0;0;0;-0.8;15.9;7;-34.19147
"Ver03";"new";"alpes";828990;1994839;2000;1110;5.71056502;13.52119572;1;0;0;0;1;-0.2;17.65;8.05;-59.86351
"Ver04";"new";"alpes";833864;1997982;2000;1400;5.723897264;11.08059528;1;0;0;0;0;-0.4;17.05;7.65;-53.25226
"Ver05";"new";"alpes";837605;1997097;2000;1420;5.454992353;11.62000479;0;0;0;0;0;-0.9;16.2;6.9;-39.30701
"Ver06";"new";"alpes";832083;1993565;2000;1290;5.724976233;11.18179131;1;0;0;0;1;-0.65;17.1;7.45;-51.20932
"Ver07";"new";"alpes";847279;1990221;2000;1520;6.046123475;21.55596163;1;0;0;0;1;-1.7;15.45;6.15;-53.63872
"Ver08";"new";"alpes";849316;2008784;2000;1290;5.882560953;18.69327406;1;0;0;0;1;-1.35;15.3;6.5;-45.54051
"Ver10";"new";"alpes";849145;2008243;2000;1310;5.363723379;17.17738693;1;0;0;0;1;-1.35;15.35;6.55;-45.54051
"Ver11";"new";"alpes";840172;2003633;2000;1140;7.429648241;20.94700777;0;0;0;0;0;0.45;17.5;8.5;-58.13564
"Ver12";"new";"alpes";843137;2018348;2000;1270;6.729428392;16.38207165;1;0;0;0;1;-0.8;15.9;7;-34.19147
"Ver13";"new";"alpes";837322;2011193;2000;360;8.177069558;32.15986181;0;0;0;0;0;2.8;20.4;11.35;-71.89821
"Ver14";"new";"alpes";817211;1979174;2000;560;7.813651591;23.89478643;0;0;0;0;0;2.5;20.7;11;-103.0125
"Ver15";"new";"alpes";837381;2006507;2000;840;6.185063247;13.20672327;1;1;0;0;0;1.9;19.3;10.25;-67.92125
"Ver16";"new";"alpes";855345;2036238;2000;920;6.720588235;16.84516332;0;0;0;0;0;0.9;19.35;9.85;-45.30992
"Ver17";"new";"alpes";827376;2006917;2000;770;6.22330402;11.84380235;0;1;0;0;0;1.6;19.55;10.15;-65.44659
"Ver18";"new";"alpes";848124;1988553;2000;1580;7.214824121;29.81191673;0;0;0;0;1;-2;15.1;5.75;-53.66783
"Ver19";"new";"alpes";853248;2007385;2000;1470;6.083385678;23.43873212;1;0;0;0;1;-2.5;14.1;5.3;-27.005
"Ver20";"new";"alpes";852641;2028601;2000;1410;5.888636732;16.53154662;1;0;0;0;1;-1.9;14.2;5.7;-18.13686
"Ver21";"new";"alpes";848629;2011199;2000;1340;5.619958768;12.11000951;1;0;0;0;0;-1.15;15.5;6.75;-35.42115
"Ver22";"new";"alpes";847101;2010321;2000;1320;5.85936827;14.00235553;1;0;0;0;0;-0.9;15.75;6.95;-42.53812
"Ver23";"new";"alpes";842442;1997877;2000;1200;6.324644054;17.66896985;1;0;0;0;1;-0.05;17.05;7.95;-58.83731
"Ver24";"new";"alpes";852881;1995530;2000;1280;5.560738475;13.02864322;1;0;0;0;1;-1.95;15.05;5.95;-37.15052
"Ver25";"new";"alpes";844049;2007396;2000;1290;5.724976233;11.18179131;1;0;0;0;1;0.45;17.5;8.6;-61.81293
"Ver26";"new";"alpes";858165;2003638;2000;1000;7.717286432;35.22795797;0;0;0;0;0;-0.4;16.9;8;-62.58774
"Ver27";"new";"alpes";852876;1995300;2000;1170;6.469251017;12.35651944;1;0;0;0;1;-2.05;15;5.85;-37.15052
"Ver29";"new";"alpes";849459;2016171;2000;1430;5.845670661;21.41090066;1;0;0;0;1;-0.85;15.8;7.1;-40.14713
"Ver30";"new";"alpes";858619;2023898;2000;1200;5.067682161;23.32607482;1;0;0;0;1;-0.6;16.5;7.65;-30.42657
"Ver31";"new";"alpes";849062;2016214;2000;1440;4.876207963;15.97634003;1;0;0;0;1;-0.85;15.8;7.1;-40.14713
"Ver32";"new";"alpes";843592;2003159;2000;830;5.138190955;15.77089995;1;0;0;0;1;0.6;17.7;8.8;-56.52972
"Ver33";"new";"alpes";844170;2001981;2000;840;4.931218593;24.83383585;1;0;0;0;1;0.45;17.55;8.6;-57.67097
"Ver34";"new";"alpes";818653;1978233;2000;570;7.21422329;25.84221106;0;0;0;0;0;2.95;21.15;11.5;-109.464
"Ver35";"new";"alpes";831465;2000883;2000;410;5.976420564;15.16119057;0;1;0;0;0;1.35;19.3;9.95;-57.68536
"Ver36";"new";"alpes";844183;1991118;2000;1120;6.514815457;14.16790851;1;0;0;0;0;-0.75;16.6;7.25;-51.62
"Ver37";"new";"alpes";859622;2023517;2000;1210;5.887590125;24.75100503;1;0;0;0;1;-0.2;17.2;8.25;-32.62734
"Ver38";"new";"alpes";846544;2010850;2000;1410;5.949662104;13.25832868;1;0;0;0;0;-0.8;15.95;7.15;-44.26175
"Ver39";"new";"alpes";857808;2027904;2000;1250;6.698399404;12.29829146;1;0;0;0;0;-0.7;16.5;7.45;-28.52293
"Ver40";"new";"alpes";828056;2004512;2000;1110;6.848918506;9.541517109;0;0;0;0;0;0.75;18.6;9.15;-67.90686
"Ver41";"new";"alpes";856642;2034416;2000;720;6.762742283;13.07644282;0;1;0;0;0;1;19.75;10.1;-29.65456
"Ver42";"new";"alpes";855344;2034721;2000;490;6.827889447;12.28676717;1;1;0;0;0;0.5;18.65;9.25;-24.80221
"Ver43";"new";"alpes";858115;2024149;2000;1080;4.034704774;23.7678392;1;0;0;0;1;-1;15.75;7;-35.59715
"Ver44";"new";"alpes";862176;2025748;2000;430;6.128978224;16.77763819;0;1;0;0;0;1.35;20.25;10.65;-67.84094
"Vo001";"new";"vosges";905525;2347525;1988;400;3.055276382;27.58165829;1;0;0;0;1;0.15;17.05;8.55;-22.14066
"Vo007";"new";"vosges";898550;2321150;1988;400;6.029145729;7;0;1;0;1;0;0.65;18.2;9.4;-46.08787
"Vo008";"new";"vosges";897450;2321300;1988;400;5.528894472;9.722613065;0;1;0;1;0;0.65;18.25;9.45;-46.49476
"Vo009";"new";"vosges";898375;2322475;1988;400;3.841708543;23.36317953;0;0;0;0;1;0.6;18.2;9.35;-43.57321
"Vo015";"new";"vosges";899925;2321175;1988;400;5.432888125;10.59375827;0;1;0;1;0;0.65;18.15;9.4;-45.2158
"Vo018";"new";"vosges";894950;2337050;1988;400;3.147403685;25.79899497;0;0;0;0;0;0.05;17.4;8.7;-38.01299
"Vo030";"new";"vosges";907200;2347150;1988;400;3.461345187;18.46888288;1;0;0;0;0;0.1;16.95;8.45;-20.46592
"Vo034";"new";"vosges";907375;2345375;1988;400;3.742776382;30.90389447;0;0;0;0;1;-0.05;16.8;8.35;-16.26926
"Vo038";"new";"vosges";905700;2346725;1988;400;3.15793252;24.27099785;0;0;0;0;1;0.05;16.85;8.4;-18.95664
"Vo041";"new";"vosges";906325;2346450;1988;400;3.089292617;30.13722458;0;0;0;0;1;0.05;16.8;8.4;-17.27415
"Vo049";"new";"vosges";897750;2321775;1988;400;5.079773869;10.51130653;0;1;0;1;0;0.6;18.2;9.35;-46.49476
"Vo066";"new";"vosges";887825;2342450;1988;400;3.508542714;19.83517588;0;0;0;0;0;0.1;17.5;8.85;-45.4653
"Vo085";"new";"vosges";902675;2348250;1988;400;3.055276382;29.09006571;1;0;0;0;1;0.25;17.15;8.7;-33.04588
"Vo087";"new";"vosges";901625;2348625;1988;400;3.146695014;30.07073831;0;0;0;0;0;0.35;17.35;8.85;-34.6914
"Vo092";"new";"vosges";898500;2336125;1988;400;5.648659966;11.32160804;0;0;0;1;0;0.15;17.5;8.8;-33.77566
"Vo093";"new";"vosges";898850;2333825;1988;400;5.287060302;10.29522613;1;1;0;1;0;0.3;17.85;9;-42.00594
"Vo097";"new";"vosges";875125;2341925;1988;400;4.413496052;16.07537688;0;1;0;1;0;0.25;17.9;9.05;-59.99551
"Vo101";"new";"vosges";878650;2340275;1988;400;3.088442211;26.10150754;0;0;0;0;0;0.05;17.6;8.85;-56.10861
